,Year,Month,Day,Species,Length,Weight,Sex,Fecundity,Location,SampleID,Source
1,NA,NA,NA,RB,476,NA,female,NA,river,NA,NA
2,NA,NA,NA,RB,463,NA,female,NA,river,NA,NA
3,NA,NA,NA,RB,559,NA,female,NA,river,NA,NA
4,NA,NA,NA,RB,572,NA,female,NA,river,NA,NA
5,NA,NA,NA,RB,583,NA,female,NA,river,NA,NA
6,NA,NA,NA,RB,584,NA,female,NA,river,NA,NA
7,NA,NA,NA,RB,603,NA,female,NA,river,NA,NA
8,NA,NA,NA,RB,622,NA,female,NA,river,NA,NA
9,NA,NA,NA,RB,639,NA,female,NA,river,NA,NA
10,NA,NA,NA,RB,641,NA,female,NA,river,NA,NA
11,NA,NA,NA,RB,653,NA,female,NA,river,NA,NA
12,NA,NA,NA,RB,660,NA,female,NA,river,NA,NA
13,NA,NA,NA,RB,660,NA,female,NA,river,NA,NA
14,NA,NA,NA,RB,663,NA,female,NA,river,NA,NA
15,NA,NA,NA,RB,673,NA,female,NA,river,NA,NA
16,NA,NA,NA,RB,673,NA,female,NA,river,NA,NA
17,NA,NA,NA,RB,673,NA,female,NA,river,NA,NA
18,NA,NA,NA,RB,676,NA,female,NA,river,NA,NA
19,NA,NA,NA,RB,682,NA,female,NA,river,NA,NA
20,NA,NA,NA,RB,685.8,NA,female,NA,river,NA,NA
21,NA,NA,NA,RB,707,NA,female,NA,river,NA,NA
22,NA,NA,NA,RB,711,NA,female,NA,river,NA,NA
23,NA,NA,NA,RB,711,NA,female,NA,river,NA,NA
24,NA,NA,NA,RB,775,NA,female,NA,river,NA,NA
25,NA,NA,NA,RB,640,NA,female,NA,river,NA,NA
26,NA,NA,NA,RB,710,NA,female,NA,river,NA,NA
27,NA,NA,NA,RB,711,NA,female,NA,river,NA,NA
28,NA,NA,NA,RB,737,NA,female,NA,river,NA,NA
29,NA,NA,NA,RB,737,NA,female,NA,river,NA,NA
30,NA,NA,NA,RB,737,NA,female,NA,river,NA,NA
31,NA,NA,NA,RB,741,NA,female,NA,river,NA,NA
32,NA,NA,NA,RB,750,NA,female,NA,river,NA,NA
33,NA,NA,NA,RB,762,NA,female,NA,river,NA,NA
34,NA,NA,NA,RB,829,NA,female,NA,river,NA,NA
35,NA,NA,NA,RB,838,NA,female,NA,river,NA,NA
36,NA,NA,NA,RB,724,NA,female,NA,river,NA,NA
37,NA,NA,NA,RB,530,NA,male,NA,river,NA,NA
38,NA,NA,NA,RB,530,NA,male,NA,river,NA,NA
39,NA,NA,NA,RB,556,NA,male,NA,river,NA,NA
40,NA,NA,NA,RB,574,NA,male,NA,river,NA,NA
41,NA,NA,NA,RB,576,NA,male,NA,river,NA,NA
42,NA,NA,NA,RB,582,NA,male,NA,river,NA,NA
43,NA,NA,NA,RB,619,NA,male,NA,river,NA,NA
44,NA,NA,NA,RB,633,NA,male,NA,river,NA,NA
45,NA,NA,NA,RB,648,NA,male,NA,river,NA,NA
46,NA,NA,NA,RB,655,NA,male,NA,river,NA,NA
47,NA,NA,NA,RB,664,NA,male,NA,river,NA,NA
48,NA,NA,NA,RB,711,NA,male,NA,river,NA,NA
49,NA,NA,NA,RB,750,NA,male,NA,river,NA,NA
50,NA,NA,NA,RB,754.8,NA,male,NA,river,NA,NA
51,NA,NA,NA,RB,717,NA,male,NA,river,NA,NA
52,NA,NA,NA,RB,794,NA,male,NA,river,NA,NA
53,NA,NA,NA,RB,853,NA,male,NA,river,NA,NA
54,NA,NA,NA,RB,780,NA,male,NA,river,NA,NA
55,1979,NA,NA,RB,774.7,NA,female,NA,river,NA,NA
56,1979,NA,NA,RB,812.8,NA,female,NA,river,NA,NA
57,1979,NA,NA,RB,800.1,NA,female,NA,river,NA,NA
58,1979,NA,NA,RB,800.1,NA,female,NA,river,NA,NA
59,1979,NA,NA,RB,977.9,NA,male,NA,river,NA,NA
60,1979,NA,NA,RB,812.8,NA,male,NA,river,NA,NA
61,1979,NA,NA,RB,901.7,NA,male,NA,river,NA,NA
62,1979,NA,NA,RB,876.3,NA,male,NA,river,NA,NA
63,1979,NA,NA,RB,800.1,NA,male,NA,river,NA,NA
64,1979,NA,NA,RB,889,NA,male,NA,river,NA,NA
65,1979,NA,NA,RB,711.2,NA,male,NA,river,NA,NA
66,1980,NA,NA,RB,760,NA,female,NA,river,NA,NA
67,1980,NA,NA,RB,810,NA,female,NA,river,NA,NA
68,1980,NA,NA,RB,830,NA,female,NA,river,NA,NA
69,1980,NA,NA,RB,750,NA,female,NA,river,NA,NA
70,1980,NA,NA,RB,895,NA,female,NA,river,NA,NA
71,1980,NA,NA,RB,830,NA,male,NA,river,NA,NA
72,1980,NA,NA,RB,920,NA,male,NA,river,NA,NA
73,1980,NA,NA,RB,820,NA,male,NA,river,NA,NA
74,1981,NA,NA,RB,760,4.994,female,NA,river,NA,NA
75,1981,NA,NA,RB,850,6.81,female,NA,river,NA,NA
76,1981,NA,NA,RB,785,5.448,female,NA,river,NA,NA
77,1981,NA,NA,RB,730,4.54,female,NA,river,NA,NA
78,1981,NA,NA,RB,800,5.448,female,NA,river,NA,NA
79,1981,NA,NA,RB,780,4.54,female,NA,river,NA,NA
80,1981,NA,NA,RB,780,4.994,female,NA,river,NA,NA
81,1981,NA,NA,RB,680,3.632,male,NA,river,NA,NA
82,1981,NA,NA,RB,885,8.626,male,NA,river,NA,NA
83,1981,NA,NA,RB,885,9.08,male,NA,river,NA,NA
84,1982,NA,NA,RB,880,6.129,female,NA,river,NA,NA
85,1982,NA,NA,RB,850,9.08,female,NA,river,NA,NA
86,1982,NA,NA,RB,750,6.129,female,NA,river,NA,NA
87,1982,NA,NA,RB,830,7.718,female,NA,river,NA,NA
88,1982,NA,NA,RB,820,6.81,female,NA,river,NA,NA
89,1982,NA,NA,RB,680,3.632,female,NA,river,NA,NA
90,1982,NA,NA,RB,840,7.264,female,NA,river,NA,NA
91,1982,NA,NA,RB,870,7.264,female,NA,river,NA,NA
92,1982,NA,NA,RB,840,5.902,female,NA,river,NA,NA
93,1982,NA,NA,RB,640,2.724,female,NA,river,NA,NA
94,1982,NA,NA,RB,880,6.583,female,NA,river,NA,NA
95,1982,NA,NA,RB,880,8.626,female,NA,river,NA,NA
96,1982,NA,NA,RB,860,7.264,female,NA,river,NA,NA
97,1982,NA,NA,RB,755,6.81,female,NA,river,NA,NA
98,1982,NA,NA,RB,875,9.08,male,NA,river,NA,NA
99,1982,NA,NA,RB,850,6.356,male,NA,river,NA,NA
100,1982,NA,NA,RB,850,7.718,male,NA,river,NA,NA
101,1982,NA,NA,RB,830,7.718,male,NA,river,NA,NA
102,1982,NA,NA,RB,900,9.988,male,NA,river,NA,NA
103,1982,NA,NA,RB,890,9.08,male,NA,river,NA,NA
104,1982,NA,NA,RB,910,9.08,male,NA,river,NA,NA
105,1991,NA,NA,RB,895,8.9,male,NA,river,NA,NA
106,1991,NA,NA,RB,820,6.8,male,NA,river,NA,NA
107,1991,NA,NA,RB,860,7.9,male,NA,river,NA,NA
108,1991,NA,NA,RB,830,6.8,male,NA,river,NA,NA
109,1991,NA,NA,RB,860,9.1,male,NA,river,NA,NA
110,1991,NA,NA,RB,860,7.5,male,NA,river,NA,NA
111,1991,NA,NA,RB,910,10,male,NA,river,NA,NA
112,1991,NA,NA,RB,840,7.7,male,NA,river,NA,NA
113,1991,NA,NA,RB,870,8.2,male,NA,river,NA,NA
114,1991,NA,NA,RB,660,2.7,female,NA,river,NA,NA
115,1991,NA,NA,RB,785,6.4,female,NA,river,NA,NA
116,1991,NA,NA,RB,825,7.9,female,NA,river,NA,NA
117,1991,NA,NA,RB,810,7.7,female,NA,river,NA,NA
118,1991,NA,NA,RB,800,6.6,female,NA,river,NA,NA
119,1991,NA,NA,RB,810,6.1,female,NA,river,NA,NA
120,1992,NA,NA,RB,880,9.1,male,NA,river,NA,NA
121,1992,NA,NA,RB,900,10.7,male,NA,river,NA,NA
122,1992,NA,NA,RB,875,8.6,male,NA,river,NA,NA
123,1992,NA,NA,RB,540,2.5,male,NA,river,NA,NA
124,1992,NA,NA,RB,885,10,male,NA,river,NA,NA
125,1992,NA,NA,RB,805,6.8,male,NA,river,NA,NA
126,1992,NA,NA,RB,940,11.8,male,NA,river,NA,NA
127,1992,NA,NA,RB,890,9.3,male,NA,river,NA,NA
128,1992,NA,NA,RB,860,8.2,male,NA,river,NA,NA
129,1992,NA,NA,RB,960,11.8,male,NA,river,NA,NA
130,1992,NA,NA,RB,770,5.4,male,NA,river,NA,NA
131,1992,NA,NA,RB,900,10.4,male,NA,river,NA,NA
132,1992,NA,NA,RB,720,5.9,female,NA,river,NA,NA
133,1992,NA,NA,RB,810,7.3,female,NA,river,NA,NA
134,1992,NA,NA,RB,870,10,female,NA,river,NA,NA
135,1992,NA,NA,RB,840,9,female,NA,river,NA,NA
136,1992,NA,NA,RB,800,8,female,NA,river,NA,NA
137,1992,NA,NA,RB,805,8,female,NA,river,NA,NA
138,1992,NA,NA,RB,780,6.8,female,NA,river,NA,NA
139,1992,NA,NA,RB,645,4.1,female,NA,river,NA,NA
140,1992,NA,NA,RB,660,4.3,female,NA,river,NA,NA
141,1992,NA,NA,RB,660,3.9,female,NA,river,NA,NA
142,1992,NA,NA,RB,810,8.4,female,NA,river,NA,NA
143,1992,NA,NA,RB,710,5,female,NA,river,NA,NA
144,1992,NA,NA,RB,760,6.1,female,NA,river,NA,NA
145,1992,NA,NA,RB,720,5.7,female,NA,river,NA,NA
146,1992,NA,NA,RB,730,5.7,female,NA,river,NA,NA
147,1992,NA,NA,RB,690,4.8,female,NA,river,NA,NA
148,1992,NA,NA,RB,730,5.4,female,NA,river,NA,NA
149,1992,NA,NA,RB,850,7.9,female,NA,river,NA,NA
150,1992,NA,NA,RB,760,5.9,female,NA,river,NA,NA
151,1992,NA,NA,RB,690,5.2,female,NA,river,NA,NA
152,1992,NA,NA,RB,840,7.7,female,NA,river,NA,NA
153,1992,NA,NA,RB,770,7,female,NA,river,NA,NA
154,1992,NA,NA,RB,570,3.2,female,NA,river,NA,NA
155,1992,NA,NA,RB,710,5.4,female,NA,river,NA,NA
156,1992,NA,NA,RB,865,8.4,female,NA,river,NA,NA
157,1992,NA,NA,RB,723,6.1,female,NA,river,NA,NA
158,1992,NA,NA,RB,760,7.3,female,NA,river,NA,NA
159,1994,NA,NA,RB,800,6.356,male,NA,river,NA,NA
160,1994,NA,NA,RB,720,NA,male,NA,river,NA,NA
161,1994,NA,NA,RB,690,NA,male,NA,river,NA,NA
162,1994,NA,NA,RB,750,NA,male,NA,river,NA,NA
163,1994,NA,NA,RB,810,8.5352,male,NA,river,NA,NA
164,1994,NA,NA,RB,930,10.669,male,NA,river,NA,NA
165,1994,NA,NA,RB,810,8.5352,male,NA,river,NA,NA
166,1994,NA,NA,RB,850,9.6702,male,NA,river,NA,NA
167,1994,NA,NA,RB,780,5.448,male,NA,river,NA,NA
168,1994,NA,NA,RB,800,6.356,male,NA,river,NA,NA
169,1994,NA,NA,RB,930,10.669,male,NA,river,NA,NA
170,1994,NA,NA,RB,720,NA,male,NA,river,NA,NA
171,1994,NA,NA,RB,730,NA,male,NA,river,NA,NA
172,1994,NA,NA,RB,650,NA,male,NA,river,NA,NA
173,1994,NA,NA,RB,730,6.129,female,NA,river,NA,NA
174,1994,NA,NA,RB,730,6.129,female,NA,river,NA,NA
175,1994,NA,NA,RB,760,6.0836,female,NA,river,NA,NA
176,1994,NA,NA,RB,730,6.129,female,NA,river,NA,NA
177,1994,NA,NA,RB,810,7.8088,female,NA,river,NA,NA
178,1994,NA,NA,RB,800,8.3082,female,NA,river,NA,NA
179,1994,NA,NA,RB,790,7.5818,female,NA,river,NA,NA
180,1994,NA,NA,RB,760,6.7646,female,NA,river,NA,NA
181,1994,NA,NA,RB,620,NA,female,NA,river,NA,NA
182,1994,NA,NA,RB,690,4.4946,female,NA,river,NA,NA
183,1994,NA,NA,RB,710,5.1302,female,NA,river,NA,NA
184,1994,NA,NA,RB,690,4.4946,female,NA,river,NA,NA
185,1994,NA,NA,RB,720,6.2652,female,NA,river,NA,NA
186,1994,NA,NA,RB,620,NA,female,NA,river,NA,NA
187,1994,NA,NA,RB,740,6.4014,female,NA,river,NA,NA
188,1994,NA,NA,RB,630,3.632,female,NA,river,NA,NA
189,1994,NA,NA,RB,670,NA,female,NA,river,NA,NA
190,1994,NA,NA,RB,710,5.1302,female,NA,river,NA,NA
191,1998,NA,NA,RB,870,8.626,male,NA,river,NA,NA
192,1998,NA,NA,RB,860,8.172,male,NA,river,NA,NA
193,1998,NA,NA,RB,890,8.626,male,NA,river,NA,NA
194,1998,NA,NA,RB,880,8.172,male,NA,river,NA,NA
195,1998,NA,NA,RB,890,8.626,male,NA,river,NA,NA
196,1998,NA,NA,RB,900,9.307,male,NA,river,NA,NA
197,1998,NA,NA,RB,740,4.994,male,NA,river,NA,NA
198,1998,NA,NA,RB,790,6.129,male,NA,river,NA,NA
199,1998,NA,NA,RB,815,5.902,male,NA,river,NA,NA
200,1998,NA,NA,RB,760,5.448,male,NA,river,NA,NA
201,1998,NA,NA,RB,830,7.491,male,NA,river,NA,NA
202,1998,NA,NA,RB,945,9.761,male,NA,river,NA,NA
203,1998,NA,NA,RB,910,9.307,male,NA,river,NA,NA
204,1998,NA,NA,RB,860,9.307,male,NA,river,NA,NA
205,1998,NA,NA,RB,880,8.399,male,NA,river,NA,NA
206,1998,NA,NA,RB,910,11.35,male,NA,river,NA,NA
207,1998,NA,NA,RB,850,7.945,male,NA,river,NA,NA
208,1998,NA,NA,RB,810,7.264,male,NA,river,NA,NA
209,1998,NA,NA,RB,845,9.08,male,NA,river,NA,NA
210,1998,NA,NA,RB,860,7.945,male,NA,river,NA,NA
211,1998,NA,NA,RB,750,6.356,female,NA,river,NA,NA
212,1998,NA,NA,RB,740,5.902,female,NA,river,NA,NA
213,1998,NA,NA,RB,765,6.356,female,NA,river,NA,NA
214,1998,NA,NA,RB,680,4.54,female,NA,river,NA,NA
215,1998,NA,NA,RB,830,8.172,female,NA,river,NA,NA
216,1998,NA,NA,RB,740,5.902,female,NA,river,NA,NA
217,1998,NA,NA,RB,850,9.534,female,NA,river,NA,NA
218,1998,NA,NA,RB,795,7.264,female,NA,river,NA,NA
219,1998,NA,NA,RB,785,7.037,female,NA,river,NA,NA
220,1998,NA,NA,RB,720,5.221,female,NA,river,NA,NA
221,1998,NA,NA,RB,760,4.994,female,NA,river,NA,NA
222,1998,NA,NA,RB,720,4.313,female,NA,river,NA,NA
223,1998,NA,NA,RB,810,7.037,female,NA,river,NA,NA
224,1998,NA,NA,RB,740,4.54,female,NA,river,NA,NA
225,1998,NA,NA,RB,820,7.945,female,NA,river,NA,NA
226,1998,NA,NA,RB,785,6.356,female,NA,river,NA,NA
227,1998,NA,NA,RB,700,4.767,female,NA,river,NA,NA
228,1998,NA,NA,RB,750,6.81,female,NA,river,NA,NA
229,1998,NA,NA,RB,820,8.172,female,NA,river,NA,NA
230,1998,NA,NA,RB,850,9.08,female,NA,river,NA,NA
231,1998,NA,NA,RB,780,6.583,female,NA,river,NA,NA
232,1998,NA,NA,RB,765,6.583,female,NA,river,NA,NA
233,2000,NA,NA,RB,850,6.8,male,NA,river,NA,NA
234,2000,NA,NA,RB,870,8.2,male,NA,river,NA,NA
235,2000,NA,NA,RB,920,10.9,male,NA,river,NA,NA
236,2000,NA,NA,RB,910,10,male,NA,river,NA,NA
237,2000,NA,NA,RB,770,5.9,male,NA,river,NA,NA
238,2000,NA,NA,RB,850,7.3,male,NA,river,NA,NA
239,2000,NA,NA,RB,850,8.2,male,NA,river,NA,NA
240,2000,NA,NA,RB,945,12.7,male,NA,river,NA,NA
241,2000,NA,NA,RB,880,8.2,male,NA,river,NA,NA
242,2000,NA,NA,RB,740,5,male,NA,river,NA,NA
243,2000,NA,NA,RB,850,7.3,male,NA,river,NA,NA
244,2000,NA,NA,RB,755,6.4,female,NA,river,NA,NA
245,2000,NA,NA,RB,810,7.3,female,NA,river,NA,NA
246,2000,NA,NA,RB,835,8.2,female,NA,river,NA,NA
247,2000,NA,NA,RB,780,6.8,female,NA,river,NA,NA
248,2000,NA,NA,RB,830,6.8,female,NA,river,NA,NA
249,2000,NA,NA,RB,750,5.4,female,NA,river,NA,NA
250,2000,NA,NA,RB,800,7.3,female,NA,river,NA,NA
251,2000,NA,NA,RB,765,5.9,female,NA,river,NA,NA
252,2000,NA,NA,RB,760,5,female,NA,river,NA,NA
253,2000,NA,NA,RB,820,6.8,female,NA,river,NA,NA
254,2000,NA,NA,RB,690,4.5,female,NA,river,NA,NA
255,2000,NA,NA,RB,720,5.9,female,NA,river,NA,NA
256,2005,NA,NA,RB,530,1.590909091,male,NA,river,NA,NA
257,2005,NA,NA,RB,490,NA,male,NA,river,NA,NA
258,2005,NA,NA,RB,510,NA,female,NA,river,NA,NA
259,2005,NA,NA,RB,830,9.534,female,NA,river,NA,NA
260,2005,NA,NA,RB,760,NA,female,NA,river,NA,NA
261,2005,NA,NA,RB,765,NA,female,NA,river,NA,NA
262,2005,NA,NA,RB,835,NA,female,NA,river,NA,NA
263,2005,NA,NA,RB,860,8.172,male,NA,river,NA,NA
264,2005,NA,NA,RB,780,6.356,female,NA,river,NA,NA
265,2005,NA,NA,RB,900,9.08,male,NA,river,NA,NA
266,2005,NA,NA,RB,810,6.81,female,NA,river,NA,NA
267,2005,NA,NA,RB,760,NA,female,NA,river,NA,NA
268,2005,NA,NA,RB,845,9.08,male,NA,river,NA,NA
269,2005,NA,NA,RB,830,6.81,female,NA,river,NA,NA
270,2005,NA,NA,RB,660,3.178,female,NA,river,NA,NA
271,2005,NA,NA,RB,670,3.632,female,NA,river,NA,NA
272,2005,NA,NA,RB,840,8.626,female,NA,river,NA,NA
273,2005,NA,NA,RB,860,8.172,female,NA,river,NA,NA
274,2005,NA,NA,RB,785,7.037,female,NA,river,NA,NA
275,2005,NA,NA,RB,865,8.172,male,NA,river,NA,NA
276,2005,NA,NA,RB,800,7.264,female,NA,river,NA,NA
277,2005,NA,NA,RB,760,5.675,female,NA,river,NA,NA
278,2005,NA,NA,RB,850,NA,male,NA,river,NA,NA
279,2005,NA,NA,RB,820,6.356,female,NA,river,NA,NA
280,2005,NA,NA,RB,880,9.08,male,NA,river,NA,NA
281,2004,NA,NA,RB,760,NA,female,NA,river,NA,NA
282,2004,NA,NA,RB,735,5,female,NA,river,NA,NA
283,2004,NA,NA,RB,740,5.227272727,female,NA,river,NA,NA
284,2004,NA,NA,RB,720,5,female,NA,river,NA,NA
285,2004,NA,NA,RB,780,5.681818182,female,NA,river,NA,NA
286,2004,NA,NA,RB,675,3.181818182,male,NA,river,NA,NA
287,2004,NA,NA,RB,755,5.227272727,male,NA,river,NA,NA
288,2004,NA,NA,RB,680,3.636363636,female,NA,river,NA,NA
289,2004,NA,NA,RB,610,2.272727273,female,NA,river,NA,NA
290,2006,NA,NA,RB,495,1.363636364,male,NA,river,NA,NA
291,2006,NA,NA,RB,745,5.227272727,female,NA,river,NA,NA
292,2006,NA,NA,RB,695,4.772727273,female,NA,river,NA,NA
293,2006,NA,NA,RB,961,9.318181818,male,NA,river,NA,NA
294,2006,NA,NA,RB,1003,11.36363636,male,NA,river,NA,NA
295,2006,NA,NA,RB,930,8.636363636,female,NA,river,NA,NA
296,2006,NA,NA,RB,760,5,female,NA,river,NA,NA
297,2006,NA,NA,RB,825,7.727272727,female,NA,river,NA,NA
298,2006,NA,NA,RB,860,7.727272727,female,NA,river,NA,NA
299,2006,NA,NA,RB,905,9.545454545,female,NA,river,NA,NA
300,2006,NA,NA,RB,985,11.81818182,male,NA,river,NA,NA
301,2006,NA,NA,RB,810,NA,female,NA,river,NA,NA
302,2006,NA,NA,RB,810,6.318181818,female,NA,river,NA,NA
303,2006,NA,NA,RB,860,NA,female,NA,river,NA,NA
304,2006,NA,NA,RB,875,NA,female,NA,river,NA,NA
305,2006,NA,NA,RB,810,6.136363636,female,NA,river,NA,NA
306,2006,NA,NA,RB,820,6.363636364,female,NA,river,NA,NA
307,2006,NA,NA,RB,630,2.659090909,female,NA,river,NA,NA
308,2006,NA,NA,RB,920,9.318181818,female,NA,river,NA,NA
309,2006,NA,NA,RB,950,11.47727273,male,NA,river,NA,NA
310,2006,NA,NA,RB,920,9.772727273,male,NA,river,NA,NA
311,2006,NA,NA,RB,805,5.909090909,female,NA,river,NA,NA
312,2006,NA,NA,RB,865,9.090909091,female,NA,river,NA,NA
313,2006,NA,NA,RB,690,3.409090909,male,NA,river,NA,NA
314,2006,NA,NA,RB,780,5.909090909,female,NA,river,NA,NA
315,2006,NA,NA,RB,920,9.772727273,male,NA,river,NA,NA
316,2006,NA,NA,RB,800,NA,female,NA,river,NA,NA
317,2006,NA,NA,RB,960,11.36363636,male,NA,river,NA,NA
318,2006,NA,NA,RB,890,10,male,NA,river,NA,NA
319,2006,NA,NA,RB,835,6.818181818,male,NA,river,NA,NA
320,2006,NA,NA,RB,790,5.909090909,female,NA,river,NA,NA
321,2006,NA,NA,RB,810,7.045454545,female,NA,river,NA,NA
322,2006,NA,NA,RB,689,3.977272727,female,NA,river,NA,NA
323,2006,NA,NA,RB,755,5.454545455,female,NA,river,NA,NA
324,2006,NA,NA,RB,920,9.545454545,male,NA,river,NA,NA
325,2006,NA,NA,RB,845,NA,female,NA,river,NA,NA
326,2006,NA,NA,RB,775,NA,female,NA,river,NA,NA
327,2010,NA,NA,RB,751,5.4,male,NA,river,NA,NA
328,2010,NA,NA,RB,810,6,male,NA,river,NA,NA
329,2010,NA,NA,RB,782,5.9,male,NA,river,NA,NA
330,2010,NA,NA,RB,778,5.7,male,NA,river,NA,NA
331,2010,NA,NA,RB,666,3.9,female,NA,river,NA,NA
332,2010,NA,NA,RB,675,3.1,male,NA,river,NA,NA
333,2010,NA,NA,RB,785,5.5,male,NA,river,NA,NA
334,2010,NA,NA,RB,700,4,male,NA,river,NA,NA
335,2010,NA,NA,RB,772,5.1,male,NA,river,NA,NA
336,2010,NA,NA,RB,688,3.3,female,NA,river,NA,NA
337,2010,NA,NA,RB,760,4.5,male,NA,river,NA,NA
338,2010,NA,NA,RB,790,5.9,male,NA,river,NA,NA
339,2010,NA,NA,RB,723,3.8,female,NA,river,NA,NA
340,2010,NA,NA,RB,742,4.4,male,NA,river,NA,NA
341,2010,NA,NA,RB,762,4.9,male,NA,river,NA,NA
342,2010,NA,NA,RB,798,5.5,male,NA,river,NA,NA
343,2010,NA,NA,RB,782,5.3,male,NA,river,NA,NA
344,2010,NA,NA,RB,658,2.3,male,NA,river,NA,NA
345,2010,NA,NA,RB,650,2.9,female,NA,river,NA,NA
346,2010,NA,NA,RB,811,6.1,male,NA,river,NA,NA
347,2010,NA,NA,RB,713,4.2,male,NA,river,NA,NA
348,2010,NA,NA,RB,781,5.3,male,NA,river,NA,NA
349,2010,NA,NA,RB,585,2.1,male,NA,river,NA,NA
350,2010,NA,NA,RB,805,5.6,male,NA,river,NA,NA
351,2010,NA,NA,RB,800,5.8,male,NA,river,NA,NA
352,2010,NA,NA,RB,595,2.3,female,NA,river,NA,NA
353,2010,NA,NA,RB,645,2.9,male,NA,river,NA,NA
354,2010,NA,NA,RB,730,4.2,male,NA,river,NA,NA
355,2010,NA,NA,RB,734,4.6,male,NA,river,NA,NA
356,2010,NA,NA,RB,685,3.5,male,NA,river,NA,NA
357,2010,NA,NA,RB,799,6,male,NA,river,NA,NA
358,2010,NA,NA,RB,853,6.8,male,NA,river,NA,NA
359,2010,NA,NA,RB,660,3,female,NA,river,NA,NA
360,2010,NA,NA,RB,798,5.4,male,NA,river,NA,NA
361,2010,NA,NA,RB,670,3.4,female,NA,river,NA,NA
362,2010,NA,NA,RB,760,4.6,male,NA,river,NA,NA
363,2010,NA,NA,RB,767,4.8,male,NA,river,NA,NA
364,2010,NA,NA,RB,755,4.8,male,NA,river,NA,NA
365,2010,NA,NA,RB,730,4.4,male,NA,river,NA,NA
366,2010,NA,NA,RB,625,2.8,male,NA,river,NA,NA
367,2010,NA,NA,RB,758,5.1,male,NA,river,NA,NA
368,2010,NA,NA,RB,720,4.3,male,NA,river,NA,NA
369,2010,NA,NA,RB,767,4.6,male,NA,river,NA,NA
370,2010,NA,NA,RB,663,2.9,female,NA,river,NA,NA
371,2010,NA,NA,RB,715,4.9,male,NA,river,NA,NA
372,2010,NA,NA,RB,760,NA,male,NA,river,NA,NA
373,2010,NA,NA,RB,750,5.1,male,NA,river,NA,NA
374,2010,NA,NA,RB,801,6.2,male,NA,river,NA,NA
375,2010,NA,NA,RB,762,4.5,male,NA,river,NA,NA
376,2010,NA,NA,RB,770,NA,male,NA,river,NA,NA
377,2010,NA,NA,RB,652,3,female,NA,river,NA,NA
378,2010,NA,NA,RB,710,4.1,male,NA,river,NA,NA
379,2010,NA,NA,RB,698,3.4,female,NA,river,NA,NA
380,2010,NA,NA,RB,770,5.3,male,NA,river,NA,NA
381,2010,NA,NA,RB,655,3.3,male,NA,river,NA,NA
382,2010,NA,NA,RB,743,4.8,male,NA,river,NA,NA
383,2010,NA,NA,RB,725,4,male,NA,river,NA,NA
384,2010,NA,NA,RB,721,4.5,male,NA,river,NA,NA
385,2010,NA,NA,RB,790,5.6,male,NA,river,NA,NA
386,2014,NA,NA,RB,890,NA,male,NA,NA,NA,NA
387,2014,NA,NA,RB,840,NA,female,NA,NA,NA,NA
388,2014,NA,NA,RB,810,NA,female,NA,NA,NA,NA
389,2014,NA,NA,RB,760,NA,female,NA,NA,NA,NA
390,2014,NA,NA,RB,740,NA,female,NA,NA,NA,NA
391,2014,NA,NA,RB,690,NA,female,NA,NA,NA,NA
392,2014,NA,NA,RB,565,NA,female,NA,NA,NA,NA
393,2014,NA,NA,RB,780,NA,male,NA,NA,NA,NA
394,2014,NA,NA,RB,730,NA,female,NA,NA,NA,NA
395,2014,NA,NA,RB,690,NA,female,NA,NA,NA,NA
396,2014,NA,NA,RB,850,NA,male,NA,NA,NA,NA
397,2014,NA,NA,RB,830,NA,female,NA,NA,NA,NA
398,2014,NA,NA,RB,820,NA,male,NA,NA,NA,NA
399,2014,NA,NA,RB,770,NA,male,NA,NA,NA,NA
400,2014,NA,NA,RB,850,NA,male,NA,NA,NA,NA
401,2014,NA,NA,RB,830,NA,female,NA,NA,NA,NA
402,2014,NA,NA,RB,790,NA,female,NA,NA,NA,NA
403,2014,NA,NA,RB,750,NA,male,NA,NA,NA,NA
404,2014,NA,NA,RB,810,NA,male,NA,NA,NA,NA
405,2014,NA,NA,RB,780,NA,female,NA,NA,NA,NA
406,2016,NA,NA,RB,791,4.46,male,NA,NA,NA,NA
407,2016,NA,NA,RB,543,1.24,female,NA,NA,NA,NA
408,2016,NA,NA,RB,673,2.62,male,NA,NA,NA,NA
409,2016,NA,NA,RB,640,2.41,male,NA,NA,NA,NA
410,2016,NA,NA,RB,560,1.124,male,NA,NA,NA,NA
411,2016,NA,NA,RB,545,1.45,male,NA,NA,NA,NA
412,2016,NA,NA,RB,724,4.15,male,NA,NA,NA,NA
413,2016,NA,NA,RB,462,1.13,male,NA,NA,NA,NA
414,2016,NA,NA,RB,601,1.89,male,NA,NA,NA,NA
415,2016,NA,NA,RB,518,1.34,male,NA,NA,NA,NA
416,2016,NA,NA,RB,564,1.82,female,NA,NA,NA,NA
417,2016,NA,NA,RB,550,1.94,male,NA,NA,NA,NA
418,2016,NA,NA,RB,639,2.71,male,NA,NA,NA,NA
419,2016,NA,NA,RB,510,0.85,male,NA,NA,NA,NA
420,2016,NA,NA,RB,710,2.9,male,NA,NA,NA,NA
421,2016,NA,NA,RB,660,2.25,female,NA,NA,NA,NA
422,2016,NA,NA,RB,585,1.5,male,NA,NA,NA,NA
423,2016,NA,NA,RB,490,0.8,male,NA,NA,NA,NA
